�..Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Number.Of.Volumes,Journal.Abbreviation,Short.Title,Series,Series.Number,Series.Text,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,Automatic.Tags,Editor,Series.Editor,Translator,Contributor,Attorney.Agent,Book.Author,Cast.Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed.Author,Scriptwriter,Words.By,Guest,Number,Edition,Running.Time,Scale,Medium,Artwork.Size,Filing.Date,Application.Number,Assignee,Issuing.Authority,Country,Meeting.Name,Conference.Name,Court,References,Reporter,Legal.Status,Priority.Numbers,Programming.Language,Version,System,Code,Code.Number,Section,Session,Committee,History,Legislative.Body,Cat,Score
U87TDA6S,journalArticle,2012,"Kreyling, Juergen; Thiel, Daniel; Simmnacher, Katrin; Willner, Evelin; Jentsch, Anke; Beierkuhnlein, Carl",Geographic origin and past climatic experience influence the response to late spring frost in four common grass species in central Europe,Ecography,,9067590,10.1111/j.1600-0587.2011.07173.x,http://doi.wiley.com/10.1111/j.1600-0587.2011.07173.x,,2012-03,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,268-275,NA,3,35,NA,Ecography,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
QZW5JMGQ,journalArticle,2015,"Kreyling, Juergen; Schmid, Stephanie; Aas, Gregor",Cold tolerance of tree species is related to the climate of their native ranges,Journal of Biogeography,,3050270,10.1111/jbi.12411,http://doi.wiley.com/10.1111/jbi.12411,,2015-01,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,156-166,NA,1,42,NA,J. Biogeogr.,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,"Higgins, Steven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
HZYP26F4,journalArticle,2014,"Steane, Dorothy A.; Potts, Brad M.; McLean, Elizabeth; Prober, Suzanne M.; Stock, William D.; Vaillancourt, René E.; Byrne, Margaret",Genome-wide scans detect adaptation to aridity in a widespread forest tree species,Molecular Ecology,,9621083,10.1111/mec.12751,http://doi.wiley.com/10.1111/mec.12751,,2014-05,8/14/2020 17:44,8/14/2020 17:44,8/14/2020 17:44,2500-2513,NA,10,23,NA,Mol Ecol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - trait - association</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
BH8BAPHD,journalArticle,2017,"Jordan, Rebecca; Hoffmann, Ary A.; Dillon, Shannon K.; Prober, Suzanne M.",Evidence of genomic adaptation to climate in <i>Eucalyptus microcarpa</i> : Implications for adaptive potential to projected climate change,Molecular Ecology,,"0962-1083, 1365-294X",10.1111/mec.14341,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.14341,,2017-11,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,6002-6020,NA,21,26,NA,Mol Ecol,Evidence of genomic adaptation to climate in <i>Eucalyptus microcarpa</i>,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - no trait - association</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
EIG55KGQ,journalArticle,2017,"Newaz, Shah; Dang, Qing-Lai; Man, Rongzhou","Eco-physiological potential of jack pine ( <i>Pinus banksiana</i> ) for assisted northward migration: interactions among photoperiod, [CO <sub>2</sub> ] and moisture stress",Nordic Journal of Botany,,0107055X,10.1111/njb.01325,http://doi.wiley.com/10.1111/njb.01325,,2017-12,8/14/2020 17:44,8/14/2020 17:44,8/14/2020 17:44,633-643,NA,6,35,NA,Nordic Journal of Botany,Eco-physiological potential of jack pine ( <i>Pinus banksiana</i> ) for assisted northward migration,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
QIRC8BNT,journalArticle,2015,"Pickles, Brian J.; Twieg, Brendan D.; O'Neill, Gregory A.; Mohn, William W.; Simard, Suzanne W.",Local adaptation in migrated interior Douglas‐fir seedlings is mediated by ectomycorrhizas and other soil factors,New Phytologist,,"0028-646X, 1469-8137",10.1111/nph.13360,https://onlinelibrary.wiley.com/doi/abs/10.1111/nph.13360,,2015-08,8/14/2020 17:44,8/14/2020 17:44,8/14/2020 17:44,858-871,NA,3,207,NA,New Phytol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
YHEZ7AAH,journalArticle,2020,"Patsiou, Theofania S.; Shestakova, Tatiana A.; Klein, Tamir; Matteo, Giovanni; Sbay, Hassan; Chambel, Mª Regina; Zas, Rafael; Voltas, Jordi",Intraspecific responses to climate reveal nonintuitive warming impacts on a widespread thermophilic conifer,New Phytologist,,"0028-646X, 1469-8137",10.1111/nph.16656,https://onlinelibrary.wiley.com/doi/abs/10.1111/nph.16656,,6/4/2020,8/14/2020 17:45,8/14/2020 17:45,8/14/2020 17:45,nph.16656,NA,,,NA,New Phytol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
DRNXNILC,journalArticle,2015,"Taeger, S.; Sparks, T. H.; Menzel, A.",Effects of temperature and drought manipulations on seedlings of Scots pine provenances,Plant Biology,,14358603,10.1111/plb.12245,http://doi.wiley.com/10.1111/plb.12245,,2015-03,8/14/2020 17:45,8/14/2020 17:45,8/14/2020 17:45,361-372,NA,2,17,NA,Plant Biol J,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,"Rennenberg, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
YTZ5LUH7,journalArticle,2015,"Grady, Kevin C.; Kolb, Thomas E.; Ikeda, Dana H.; Whitham, Thomas G.",A bridge too far: cold and pathogen constraints to assisted migration of riparian forests: Assisted migration in riparian restoration,Restoration Ecology,,10612971,10.1111/rec.12245,http://doi.wiley.com/10.1111/rec.12245,,2015-11,8/14/2020 17:45,8/18/2020 3:38,8/14/2020 17:45,811-820,NA,6,23,NA,Restor Ecol,A bridge too far,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p> <p> </p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
Q46RV9JV,journalArticle,2019,"Mahoney, Sean M.; Mike, Jesse B.; Parker, Jackie M.; Lassiter, Linda S.; Whitham, Thomas G.",Selection for genetics-based architecture traits in a native cottonwood negatively affects invasive tamarisk in a restoration field trial: Cottonwood architecture negatively affects invasive tamarisk,Restoration Ecology,,10612971,10.1111/rec.12840,http://doi.wiley.com/10.1111/rec.12840,,2019-01,8/14/2020 17:45,8/15/2020 18:21,8/14/2020 17:45,15-22,NA,1,27,NA,Restor Ecol,Selection for genetics-based architecture traits in a native cottonwood negatively affects invasive tamarisk in a restoration field trial,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,"<p>3b - did not do genetics themselves but refer to previous studies that the plants growth form is in part genetically influenced and thus, choose plants of different growth forms for their experiment</p>",/Users/Luke/Zotero/storage/U8KW7GXW/Mahoney et al. - 2019 - Selection for genetics-based architecture traits i.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
INPQMD7G,journalArticle,2020,"Axelsson, E. Petter; Grady, Kevin C.; Lardizabal, Maria L. T.; Nair, Ignatius B. S.; Rinus, Daideth; Ilstedt, Ulrik",A pre‐adaptive approach for tropical forest restoration during climate change using naturally occurring genetic variation in response to water limitation,Restoration Ecology,,"1061-2971, 1526-100X",10.1111/rec.13030,https://onlinelibrary.wiley.com/doi/abs/10.1111/rec.13030,,2020-01,8/14/2020 17:45,8/15/2020 18:21,8/14/2020 17:45,156-165,NA,1,28,NA,Restor Ecol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p> <p> </p>,/Users/Luke/Zotero/storage/BCP86VFC/Axelsson et al. - 2020 - A pre‐adaptive approach for tropical forest restor.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
3VLKAUGB,journalArticle,2014,"Kranabetter, J.M.",Ectomycorrhizal fungi and the nitrogen economy of conifers — implications for genecology and climate change mitigation,Botany,,"1916-2790, 1916-2804",10.1139/cjb-2013-0198,http://www.nrcresearchpress.com/doi/10.1139/cjb-2013-0198,"The nitrogen (N) economy of conifers is hypothesized to reflect three spatially defined and interacting sources of variability in forest nutrition. These include the physiological adaptations of the host tree (N uptake capacities among populations), matched to the particular amount and nature of soil N supply (organic N, NH               4               +               , and NO               3               –               ), as mediated by communities of site-adapted ectomycorrhizal (EM) fungi. The spatial attributes of an N economy may vary considerably over the ranges of tree species because of wide gradients in climate and soil fertility, underpinning a potentially important aspect of conifer genecology with implications for climate change mitigation. The evidence for an intersection of N supply with host demand, as mediated by EM fungi, will be briefly reviewed and then evaluated in light of assisted migration studies involving provenance trials of coastal Douglas-fir (Pseudotsuga menziesii (Mirb.) Franco var. menziesii) in southwestern British Columbia. The trials were established across a wide range of site types, and so they provide valuable data on host response to gradations in soil N supply and interactions with local EM fungal communities. Preliminary results and knowledge gaps will be discussed under the framework of an N economy and management of forest genetic resources.",2014-06,8/14/2020 17:45,8/18/2020 3:38,8/14/2020 17:45,417-423,NA,6,92,NA,Botany,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
ZQ4H9YZ2,journalArticle,2015,"McKenney, Daniel W.; Pedlar, John H.; Yang, Jing; Weersink, Alfons; Lawrence, Glenn","An economic analysis of seed source options under a changing climate for black spruce and white pine in Ontario, Canada",Canadian Journal of Forest Research,,"0045-5067, 1208-6037",10.1139/cjfr-2015-0051,http://www.nrcresearchpress.com/doi/10.1139/cjfr-2015-0051,"We present a model that maps the net present value (NPV) associated with planting black spruce (Picea mariana (Mill.) Britton, Sterns & Poggenb.) and white pine (Pinus strobus L.) seed sources across a study area centred on Ontario, Canada. The model accounts for climate change through the use of universal response functions, which (in principle) predict the growth of any seed source under any climatic conditions. We demonstrated the use of the model for two locations in northern Ontario; both species exhibited significant variation in NPV across the study area and significant gains associated with climate-smart seed movements. For example, the NPV associated with potential white pine seed sources varied by more than $1500·ha               −1               for a planting site at North Bay, Ontario. We also compared the NPV maps with climate similarity maps to examine the degree to which simple climate matching can act as a proxy for the detailed genecology relationships contained in the universal response functions. Overall, the climate similarity maps were well-correlated with the NPV maps; however, there was poor agreement regarding white pine seed deployment from North Bay, for which the two approaches identified opposite seed transfer directions. We propose that this situation can arise when species show strong adaptation to a central climatic optimum.",2015-10,8/14/2020 17:46,8/15/2020 18:21,8/14/2020 17:46,1248-1257,NA,10,45,NA,Can. J. For. Res.,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
SZ5N7ZKI,journalArticle,2017,"Thomas, Evert; Tovar, Eduardo; Villafañe, Carolina; Bocanegra, José Leonardo; Moreno, Rodrigo","Distribution, genetic diversity and potential spatiotemporal scale of alien gene flow in crop wild relatives of rice (Oryza spp.) in Colombia",Rice,,"1939-8425, 1939-8433",10.1186/s12284-017-0150-9,http://thericejournal.springeropen.com/articles/10.1186/s12284-017-0150-9,,2017-12,8/14/2020 17:46,8/15/2020 18:21,8/14/2020 17:46,13,NA,1,10,NA,Rice,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3a - genetic - no trait - no climate association</p> <p> </p>,"/Users/Luke/Zotero/storage/D6379XZC/Thomas et al. - 2017 - Distribution, genetic diversity and potential spat.pdf",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
F2UCHZJB,journalArticle,2018,"Chhin, Sophan; Zalesny, Ronald S.; Parker, William C.; Brissette, John",Dendroclimatic analysis of white pine (Pinus strobus L.) using long-term provenance test sites across eastern North America,Forest Ecosystems,,2197-5620,10.1186/s40663-018-0136-0,https://forestecosyst.springeropen.com/articles/10.1186/s40663-018-0136-0,,2018-12,8/14/2020 17:46,8/18/2020 3:38,8/14/2020 17:46,18,NA,1,5,NA,For. Ecosyst.,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/D4AHZBJP/Chhin et al. - 2018 - Dendroclimatic analysis of white pine (Pinus strob.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
ZK5U4ZCQ,journalArticle,2014,"Vizcaíno-Palomar, Natalia; Revuelta-Eugercios, Bárbara; Zavala, Miguel A.; Alía, Ricardo; González-Martínez, Santiago C.",The Role of Population Origin and Microenvironment in Seedling Emergence and Early Survival in Mediterranean Maritime Pine (Pinus pinaster Aiton),PLoS ONE,,1932-6203,10.1371/journal.pone.0109132,https://dx.plos.org/10.1371/journal.pone.0109132,,10/6/2014,8/14/2020 17:59,8/14/2020 17:59,8/14/2020 17:59,e109132,NA,10,9,NA,PLoS ONE,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - no association</p>,/Users/Luke/Zotero/storage/2MBUTVEK/Vizcaíno-Palomar et al. - 2014 - The Role of Population Origin and Microenvironment.pdf,NA,NA,NA,"Delzon, Sylvain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
KI5RIS6G,journalArticle,2020,"Bert, Didier; Lebourgeois, François; Ponton, Stéphane; Musch, Brigitte; Ducousso, Alexis",Which oak provenances for the 22nd century in Western Europe? Dendroclimatology in common gardens,PLOS ONE,,1932-6203,10.1371/journal.pone.0234583,https://dx.plos.org/10.1371/journal.pone.0234583,,6/10/2020,8/14/2020 18:14,8/15/2020 18:20,8/14/2020 18:14,e0234583,NA,6,15,NA,PLoS ONE,Which oak provenances for the 22nd century in Western Europe?,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p>,/Users/Luke/Zotero/storage/UGFKD76Y/Bert et al. - 2020 - Which oak provenances for the 22nd century in West.pdf,NA,NA,NA,"Rossi, Sergio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
ASS3UJUK,journalArticle,2017,"Ortiz-Bibian, M. A.; Blanco-García, A.; Lindig-Cisneros, R. A.; Gómez-Romero, M.; Castellanos-Acuña, D.; Herrerías-Diego, Y.; Sánchez-Vargas, N. M.; Sáenz-Romero, C.","Genetic Variation in Abies religiosa for Quantitative Traits and Delineation of Elevational and Climatic Zoning for Maintaining Monarch Butterfly Overwintering Sites in Mexico, considering Climatic Change",Silvae Genetica,,2509-8934,10.1515/sg-2017-0003,https://www.degruyter.com/doi/10.1515/sg-2017-0003,"Abstract                            Conservation of Abies religiosa (sacred fir) within the Monarch Butterfly Biosphere Reserve (MBBR) in Mexico requires adaptive management to cope with expected climatic change, in order to have healthy trees for Danaus plexippus overwintering sites in the future. Open pollinated seeds from fifteen A. religiosa populations were collected along an elevational gradient (2850-3550 masl; one sampled population every 50 m of elevational difference). Seedlings were evaluated in a common garden test over a period of 30 months. We found significant differences (P < 0.03) among populations in total elongation, final height, date of growth cessation, foliage, stem and total dry weight, as well as frost damage. These differences were strongly associated with the Mean Temperature of the Coldest Month (MTCM; r               2               = 0.6222, P = 0.0005). Seedlings originating from lower elevation populations grew more but suffered more frost damage than those from higher elevations. Populations differentiate genetically when they are separated by 364 m in elevation. Such differentiation was used to delineate three elevational/climatic zones for seed collection, with limits defined at: 2650 masl or 9.7 °C of MTCM; 3000 masl or 8.5 °C; 3350 masl or 7.3 °C; and 3700 masl or 6.1 °C. Zonification for seedling deployment aiming to match a suitable climate in year 2030 (after projections using an ensemble of 18 General Circulation Models and a Representative Concentration Pathway 6.0 watts/ m               2               ), would have the same MTCM zone limits, but shifted 350 m upwards in elevation. This shift would exceed the highest elevations within the MBBR, necessitating the establishment of A. religiosa stands outside the MBBR, to serve as potential future overwintering sites.",12/28/2017,8/14/2020 18:22,8/15/2020 18:20,8/14/2020 18:22,14-23,NA,1,66,NA,,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/J5X2VQCJ/Ortiz-Bibian et al. - 2017 - Genetic Variation in Abies religiosa for Quantitat.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
3P272PXT,journalArticle,2019,"Shahin, Hala; Correia, António Henrique; Orazio, Christophe; Branco, Manuela; Almeida, Maria Helena","Monitoring two REINFFORCE Network Arboreta: first result on site, climate and genetic interaction showing impact on phenology and biotic damages",Scientia Forestalis,,"2318-1222, 1413-9324",10.18671/scifor.v47n123.17,http://www.ipef.br/publicacoes/scientia/leitura.asp?Article=17&Number=123,,9/30/2019,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,,NA,123,47,NA,Sci. For.,Monitoring two REINFFORCE Network Arboreta,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/BSCVIQ5Y/Shahin et al. - 2019 - Monitoring two REINFFORCE Network Arboreta first .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
G7JJ3FYL,journalArticle,2010,"Wang, Tongli; O'Neill, Gregory A.; Aitken, Sally N.",Integrating environmental and genetic effects to predict responses of tree populations to climate,Ecological Applications,,1051-0761,10.1890/08-2257.1,http://doi.wiley.com/10.1890/08-2257.1,,2010-01,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,153-163,NA,1,20,NA,Ecological Applications,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
MS8TCHML,journalArticle,2012,"McLane, Sierra C.; Aitken, Sally N.",Whitebark pine ( <i>Pinus albicaulis</i> ) assisted migration potential: testing establishment north of the species range,Ecological Applications,,1051-0761,10.1890/11-0329.1,http://doi.wiley.com/10.1890/11-0329.1,,2012-01,8/14/2020 18:24,8/14/2020 18:24,8/14/2020 18:24,142-153,NA,1,22,NA,Ecological Applications,Whitebark pine ( <i>Pinus albicaulis</i> ) assisted migration potential,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,/Users/Luke/Zotero/storage/Z6EK77GS/McLane and Aitken - 2012 - Whitebark pine ( Pinus albicaulis ) assiste.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
NGPKNZ92,journalArticle,2014,"Corona-Mora, Adriana; Sánchez-Vargas, Nahúm M.; Lindig-Cisneros, Roberto","Evaluación de dos especies de selva seca en gradientes ambientales en Michoacán, México",Madera y Bosques,,"2448-7597, 1405-0471",10.21829/myb.2014.202163,http://myb.ojs.inecol.mx/myb3/index.php/myb/article/view/163,"Los cambios generados por el ser humano en el clima, tanto a nivel regional como local, alteran las condiciones en las cuales las plantas pueden establecerse. Para el manejo de ecosistemas es necesario cuantificar los efectos de estos cambios para planear estrategias de establecimiento de poblaciones viables. Se evaluó la supervivencia y crecimiento de familias de Albizia plurijuga y Ceiba aesculifolia en un gradiente altitudinal y en dos laderas en la ciudad de Morelia, Michoacán, que sufre el efecto de isla urbana de calor. La supervivencia de A. plurijuga varió de forma significativa en función de la altitud sobre el nivel del mar, siendo menor a menor altitud (34% a 2050 msnm), y la altura de las plantas también fue diferente en cuanto a la altitud. Para Ceiba aesculifolia no hubo diferencias significativas al finalizar el experimento en cuanto a supervivencia a diferentes altitudes, pero sí entre laderas (noroeste 55%, sur 27%). La variable de crecimiento que mostró diferencias significativas fue el diámetro del tallo tanto entre laderas (NO = 0,7 cm; S = 0,5 cm) como a diferentes altitudes. Los resultados sugieren que se debe considerar el origen de las procedencias de especies arbóreas cuando se desea establecer plantaciones de restauración en sitios en donde las condiciones climáticas han sido alteradas como es el caso de áreas afectadas por el fenómeno de isla urbana de calor o por los efectos esperados por el cambio climático, lo que en zonas montañosas implicaría una transferencia altitudinal hacia arriba.",8/31/2014,8/14/2020 18:25,8/18/2020 3:38,8/14/2020 18:25,49-58,NA,2,20,NA,MYB,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/EK3WMS2B/Corona-Mora et al. - 2014 - Evaluación de dos especies de selva seca en gradie.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
